feature_1,class
12.684038,pituitary
1.3426383,pituitary
18.72814,pituitary
15.354115,pituitary
24.535557,pituitary
19.987604,pituitary
7.8431935,pituitary
17.805632,pituitary
28.12021,pituitary
14.1427145,pituitary
14.312959,pituitary
15.328202,pituitary
14.80883,pituitary
0.3910337,pituitary
1.4205722,pituitary
0.57261884,pituitary
5.1148896,pituitary
12.462223,pituitary
16.240088,pituitary
10.140802,pituitary
0.46024248,pituitary
3.2733202,pituitary
1.9172866,pituitary
8.257338,pituitary
0.8853427,pituitary
10.342843,pituitary
12.371924,pituitary
15.13277,pituitary
12.066687,pituitary
16.825598,pituitary
13.717965,pituitary
7.7379813,pituitary
19.74464,pituitary
25.465586,pituitary
-7.083332,pituitary
12.783434,pituitary
2.047408,pituitary
14.868158,pituitary
8.048429,pituitary
17.202919,pituitary
18.87096,pituitary
21.720182,pituitary
18.081846,pituitary
0.8366516,pituitary
13.732883,pituitary
-21.832945,pituitary
6.5791593,pituitary
9.357374,pituitary
8.913177,pituitary
-0.3265933,pituitary
-1.3885931,pituitary
5.887156,pituitary
14.162654,pituitary
17.352308,pituitary
29.067455,pituitary
16.4472,pituitary
8.161596,pituitary
38.059925,pituitary
22.465662,pituitary
18.613615,pituitary
24.673737,pituitary
20.516798,pituitary
19.49089,pituitary
23.50709,pituitary
36.051514,pituitary
37.387264,pituitary
-2.5917418,pituitary
18.866297,pituitary
-1.6433963,pituitary
0.967602,pituitary
7.7786694,pituitary
6.7907524,pituitary
-11.136271,pituitary
3.7619765,pituitary
6.034337,pituitary
17.063835,pituitary
9.6344,pituitary
5.5229506,pituitary
3.0604413,pituitary
7.9800963,pituitary
-0.54004943,pituitary
15.520278,pituitary
-6.129921,pituitary
-11.44749,pituitary
-9.334003,pituitary
18.712154,pituitary
12.762275,pituitary
8.767072,pituitary
13.882931,pituitary
10.75064,pituitary
10.114913,pituitary
-8.957262,pituitary
-11.5734005,pituitary
-5.7670393,pituitary
4.0943975,pituitary
9.528287,pituitary
21.861952,pituitary
7.795289,pituitary
25.999426,pituitary
15.447881,pituitary
6.5413837,pituitary
8.169434,pituitary
14.845139,pituitary
20.335077,pituitary
1.3100669,pituitary
7.1870313,pituitary
11.274665,pituitary
12.200675,pituitary
30.315754,pituitary
22.713047,pituitary
26.075855,pituitary
32.491344,pituitary
2.5362124,pituitary
4.868518,pituitary
3.6469855,pituitary
15.994576,pituitary
15.963153,pituitary
7.007373,pituitary
8.677319,pituitary
-19.010405,pituitary
18.553656,pituitary
19.4427,pituitary
11.948858,pituitary
13.123292,pituitary
8.118596,pituitary
25.60482,pituitary
20.173689,pituitary
7.5249963,pituitary
21.818811,pituitary
29.30964,pituitary
32.101646,pituitary
31.53203,pituitary
5.911658,pituitary
2.292962,pituitary
3.5688183,pituitary
13.00031,pituitary
1.0794065,pituitary
1.7773733,pituitary
4.3225555,pituitary
2.603184,pituitary
-0.26216856,pituitary
6.2929926,pituitary
16.325663,pituitary
2.0452907,pituitary
4.6968064,pituitary
-3.6832461,pituitary
-2.1998048,pituitary
4.819283,pituitary
-7.2484574,pituitary
12.216255,pituitary
1.538849,pituitary
4.6963573,pituitary
14.966405,pituitary
3.9060256,pituitary
-2.2324624,pituitary
8.345824,pituitary
24.738483,pituitary
10.192847,pituitary
12.133149,pituitary
-1.0559213,pituitary
5.843752,pituitary
7.089836,pituitary
19.764023,pituitary
21.732565,pituitary
23.415745,pituitary
12.470753,pituitary
34.651844,pituitary
30.97612,pituitary
33.28872,pituitary
31.043787,pituitary
32.76254,pituitary
30.778513,pituitary
27.624405,pituitary
33.17783,pituitary
29.516375,pituitary
26.940928,pituitary
-3.533177,pituitary
-0.307082,pituitary
-4.1474543,pituitary
28.868551,pituitary
21.763973,pituitary
18.535017,pituitary
17.501143,pituitary
9.720319,pituitary
6.9208665,pituitary
-10.724492,pituitary
-14.304817,pituitary
13.149017,pituitary
6.7844567,pituitary
11.540147,pituitary
6.152877,pituitary
5.3653774,pituitary
20.59674,pituitary
23.463486,pituitary
22.578289,pituitary
14.057548,pituitary
19.76579,pituitary
16.163094,pituitary
15.349436,pituitary
12.768208,pituitary
16.684998,pituitary
18.249289,pituitary
22.22132,pituitary
23.927588,pituitary
30.777702,pituitary
14.36805,pituitary
27.238121,pituitary
23.55164,pituitary
18.445429,pituitary
-0.41312617,pituitary
10.957732,pituitary
14.492519,pituitary
14.601201,pituitary
14.23479,pituitary
11.556135,pituitary
10.265448,pituitary
43.24444,pituitary
38.47892,pituitary
20.268719,pituitary
22.110537,pituitary
25.60234,pituitary
16.456505,pituitary
15.368741,pituitary
19.167292,pituitary
23.744917,pituitary
1.641047,pituitary
-8.469235,pituitary
-18.026323,pituitary
